DATAFLOW,LAST UPDATE,freq,indic_env,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2010,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2011,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2012,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2013,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2014,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2015,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2016,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2017,2.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2018,2.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2019,2.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2020,2.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2021,2.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2022,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,2023,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2005,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2006,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2007,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2008,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2009,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2010,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2011,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2012,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2013,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2014,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2015,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2016,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2017,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2018,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2019,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2020,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2021,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2022,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,2023,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2005,1.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2006,1.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2007,1.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2008,1.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2009,1.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2010,1.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2011,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2012,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2013,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2014,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2015,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2016,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2017,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2018,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2019,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2020,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2021,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2022,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,2023,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2005,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2006,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2007,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2008,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2009,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2010,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2011,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2012,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2013,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2014,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2015,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2016,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2017,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2018,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2019,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2020,2.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2021,2.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2022,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2023,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2005,1.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2006,1.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2007,1.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2008,1.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2009,1.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2010,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2011,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2012,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2013,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2014,1.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2015,1.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2016,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2017,1.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2018,1.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2019,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2020,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2021,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2022,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,2023,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2005,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2006,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2007,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2008,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2009,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2010,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2011,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2012,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2013,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2014,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2015,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2016,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2017,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2018,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2019,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2020,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2021,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2022,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),France,2023,1.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2005,1.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2006,1.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2007,1.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2008,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2009,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2010,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2011,1.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2012,1.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2013,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2014,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2015,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2016,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2017,1.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2018,2.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2019,2.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2020,2.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2021,2.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2022,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,2023,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2005,1.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2006,1.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2007,1.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2008,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2009,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2010,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2011,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2012,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2013,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2014,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2015,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2016,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2017,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2018,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2019,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2020,1.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2021,2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2022,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2023,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Ireland,2005,7.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Ireland,2006,7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Ireland,2007,6.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Ireland,2008,7.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Ireland,2009,7.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Ireland,2010,7.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Ireland,2011,7.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Ireland,2012,7.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Gross value added,Percentage of gross domestic product (GDP),Ireland,2013,7.3,,
